YEAR,MONTH,TYPE,NEIGHBOURHOOD,LAT,LON
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Central Business District,NULL,NULL
2019,1,Assault,Dunbar-Southlands,NULL,NULL
2019,1,Assault,Dunbar-Southlands,NULL,NULL
2019,1,Assault,Dunbar-Southlands,NULL,NULL
2019,1,Assault,Fairview,NULL,NULL
2019,1,Assault,Fairview,NULL,NULL
2019,1,Assault,Fairview,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Grandview-Woodland,NULL,NULL
2019,1,Assault,Hastings-Sunrise,NULL,NULL
2019,1,Assault,Hastings-Sunrise,NULL,NULL
2019,1,Assault,Hastings-Sunrise,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kensington-Cedar Cottage,NULL,NULL
2019,1,Assault,Kerrisdale,NULL,NULL
2019,1,Assault,Kerrisdale,NULL,NULL
2019,1,Assault,Killarney,NULL,NULL
2019,1,Assault,Killarney,NULL,NULL
2019,1,Assault,Killarney,NULL,NULL
2019,1,Assault,Killarney,NULL,NULL
2019,1,Assault,Killarney,NULL,NULL
2019,1,Assault,Killarney,NULL,NULL
2019,1,Assault,Kitsilano,NULL,NULL
2019,1,Assault,Kitsilano,NULL,NULL
2019,1,Assault,Kitsilano,NULL,NULL
2019,1,Assault,Kitsilano,NULL,NULL
2019,1,Assault,Kitsilano,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Marpole,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Mount Pleasant,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Renfrew-Collingwood,NULL,NULL
2019,1,Assault,Riley Park,NULL,NULL
2019,1,Assault,Riley Park,NULL,NULL
2019,1,Assault,Riley Park,NULL,NULL
2019,1,Assault,Riley Park,NULL,NULL
2019,1,Assault,Riley Park,NULL,NULL
2019,1,Assault,Stanley Park,NULL,NULL
2019,1,Assault,Stanley Park,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Strathcona,NULL,NULL
2019,1,Assault,Sunset,NULL,NULL
2019,1,Assault,Sunset,NULL,NULL
2019,1,Assault,Sunset,NULL,NULL
2019,1,Assault,Sunset,NULL,NULL
2019,1,Assault,Sunset,NULL,NULL
2019,1,Assault,Sunset,NULL,NULL
2019,1,Assault,Sunset,NULL,NULL
2019,1,Assault,Victoria-Fraserview,NULL,NULL
2019,1,Assault,Victoria-Fraserview,NULL,NULL
2019,1,Assault,Victoria-Fraserview,NULL,NULL
2019,1,Assault,Victoria-Fraserview,NULL,NULL
2019,1,Assault,Victoria-Fraserview,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West End,NULL,NULL
2019,1,Assault,West Point Grey,NULL,NULL
2019,1,Assault,West Point Grey,NULL,NULL
2019,1,Assault,West Point Grey,NULL,NULL
2019,1,B&E-C,Arbutus Ridge,49.24802531773989,-123.15333591924333
2019,1,B&E-C,Central Business District,49.271577795682425,-123.12698057113398
2019,1,B&E-C,Central Business District,49.27357745569816,-123.13170571607287
2019,1,B&E-C,Central Business District,49.273844897438636,-123.1273784241656
2019,1,B&E-C,Central Business District,49.27450823685891,-123.10007934851069
2019,1,B&E-C,Central Business District,49.27525225081039,-123.12696555398358
2019,1,B&E-C,Central Business District,49.27525225081039,-123.12696555398358
2019,1,B&E-C,Central Business District,49.275429162754136,-123.12290492148483
2019,1,B&E-C,Central Business District,49.2757237602647,-123.11691475542248
2019,1,B&E-C,Central Business District,49.27584899998609,-123.12020602453526
2019,1,B&E-C,Central Business District,49.27600286499641,-123.1002594612709
2019,1,B&E-C,Central Business District,49.2765085545486,-123.1214366126016
2019,1,B&E-C,Central Business District,49.2765085545486,-123.1214366126016
2019,1,B&E-C,Central Business District,49.27682159054028,-123.12293470650391
2019,1,B&E-C,Central Business District,49.276976391917195,-123.12853881200508
2019,1,B&E-C,Central Business District,49.277072682260496,-123.1092022204831
2019,1,B&E-C,Central Business District,49.277138089311286,-123.1164482817985
2019,1,B&E-C,Central Business District,49.277539625790645,-123.12935586387704
2019,1,B&E-C,Central Business District,49.27771854592041,-123.11367685038171
2019,1,B&E-C,Central Business District,49.277831634088464,-123.12507766109348
2019,1,B&E-C,Central Business District,49.2795790487609,-123.11876343375278
2019,1,B&E-C,Central Business District,49.27985297803481,-123.10830682000231
2019,1,B&E-C,Central Business District,49.27985297803481,-123.10830682000231
2019,1,B&E-C,Central Business District,49.28016883726859,-123.12745652299074
2019,1,B&E-C,Central Business District,49.280326728100576,-123.10767155921391
2019,1,B&E-C,Central Business District,49.280326728100576,-123.10767155921391
2019,1,B&E-C,Central Business District,49.280747757823214,-123.10556926405066
2019,1,B&E-C,Central Business District,49.28094148358246,-123.10712794545483
2019,1,B&E-C,Central Business District,49.28112297218848,-123.11828318258071
2019,1,B&E-C,Central Business District,49.281176255844535,-123.1084491502321
2019,1,B&E-C,Central Business District,49.281384421615485,-123.10347760979707
2019,1,B&E-C,Central Business District,49.282026356332295,-123.11873032885143
2019,1,B&E-C,Central Business District,49.282110049524064,-123.10752730044074
2019,1,B&E-C,Central Business District,49.282234686835906,-123.10816422009636
2019,1,B&E-C,Central Business District,49.28277011582204,-123.10226841428548
2019,1,B&E-C,Central Business District,49.28300795016951,-123.12244824734752
2019,1,B&E-C,Central Business District,49.28314279832206,-123.10225137867488
2019,1,B&E-C,Central Business District,49.283673812043155,-123.1198804073279
2019,1,B&E-C,Central Business District,49.28400421186658,-123.10681288526793
2019,1,B&E-C,Central Business District,49.28419790264035,-123.11544466156133
2019,1,B&E-C,Central Business District,49.28441482356251,-123.11238282767351
2019,1,B&E-C,Central Business District,49.28464437294436,-123.11035592939793
2019,1,B&E-C,Central Business District,49.28468249931362,-123.11055696673446
2019,1,B&E-C,Central Business District,49.28468249931362,-123.11055696673446
2019,1,B&E-C,Central Business District,49.28767764143095,-123.12400095250749
2019,1,B&E-C,Central Business District,49.290390184592376,-123.13022943316574
2019,1,B&E-C,Dunbar-Southlands,49.236037325896014,-123.18534988333265
2019,1,B&E-C,Fairview,49.25870862994695,-123.1156456455176
2019,1,B&E-C,Fairview,49.258982227741825,-123.13866413606532
2019,1,B&E-C,Fairview,49.26082531450034,-123.13779655704019
2019,1,B&E-C,Fairview,49.26323778302918,-123.11905119430361
2019,1,B&E-C,Fairview,49.26327227273246,-123.11634620952431
2019,1,B&E-C,Fairview,49.263449478816945,-123.1267369919322
2019,1,B&E-C,Fairview,49.264346954878604,-123.12520320272655
2019,1,B&E-C,Fairview,49.26623854414693,-123.14337224986735
2019,1,B&E-C,Fairview,49.266811836921434,-123.1309484883449
2019,1,B&E-C,Fairview,49.27003275347352,-123.13746459046943
2019,1,B&E-C,Grandview-Woodland,49.26237363494657,-123.07045796121325
2019,1,B&E-C,Grandview-Woodland,49.267773759739825,-123.07234326048906
2019,1,B&E-C,Grandview-Woodland,49.27228898157689,-123.0760126193667
2019,1,B&E-C,Grandview-Woodland,49.2729741018641,-123.07587334866307
2019,1,B&E-C,Grandview-Woodland,49.27577533509917,-123.0651473623547
2019,1,B&E-C,Grandview-Woodland,49.27577533509917,-123.0651473623547
2019,1,B&E-C,Grandview-Woodland,49.27939031333299,-123.07432205600908
2019,1,B&E-C,Grandview-Woodland,49.27947523793772,-123.0745256321352
2019,1,B&E-C,Grandview-Woodland,49.28124700127696,-123.06503083367065
2019,1,B&E-C,Grandview-Woodland,49.281293858521295,-123.07627411665563
2019,1,B&E-C,Grandview-Woodland,49.281329827470486,-123.07243270742102
2019,1,B&E-C,Grandview-Woodland,49.285660948838796,-123.05738611651333
2019,1,B&E-C,Hastings-Sunrise,49.26382336994336,-123.04596307270175
2019,1,B&E-C,Hastings-Sunrise,49.26893489959609,-123.02373875589282
2019,1,B&E-C,Hastings-Sunrise,49.26937056875389,-123.05532430592446
2019,1,B&E-C,Hastings-Sunrise,49.277171364452485,-123.02369822013354
2019,1,B&E-C,Hastings-Sunrise,49.28069315851427,-123.05648352347728
2019,1,B&E-C,Kensington-Cedar Cottage,49.234410704317646,-123.06554632347623
2019,1,B&E-C,Kensington-Cedar Cottage,49.23515556100044,-123.06555647693922
2019,1,B&E-C,Kensington-Cedar Cottage,49.24016240987851,-123.07012423961353
2019,1,B&E-C,Kensington-Cedar Cottage,49.25066915147438,-123.07702191419098
2019,1,B&E-C,Kensington-Cedar Cottage,49.26117553182934,-123.06975517279206
2019,1,B&E-C,Kerrisdale,49.232741023654974,-123.15474219667698
2019,1,B&E-C,Kerrisdale,49.23331268246437,-123.16132659137753
2019,1,B&E-C,Kerrisdale,49.23370566318841,-123.15496098692344
2019,1,B&E-C,Killarney,49.20632022939528,-123.0248269978608
2019,1,B&E-C,Killarney,49.20683181139681,-123.04283638139408
2019,1,B&E-C,Kitsilano,49.2626459925882,-123.15291757513019
2019,1,B&E-C,Kitsilano,49.26385965357192,-123.15277311498025
2019,1,B&E-C,Kitsilano,49.26443685377626,-123.15045457693846
2019,1,B&E-C,Kitsilano,49.266430853940385,-123.1514298080016
2019,1,B&E-C,Kitsilano,49.26808015597665,-123.15306738635203
2019,1,B&E-C,Kitsilano,49.26813569796733,-123.15125165411976
2019,1,B&E-C,Kitsilano,49.268153612760415,-123.15247196988405
2019,1,B&E-C,Kitsilano,49.26835534175099,-123.16932937484742
2019,1,B&E-C,Kitsilano,49.27079595358641,-123.15095509567006
2019,1,B&E-C,Kitsilano,49.27093994975554,-123.147929608725
2019,1,B&E-C,Kitsilano,49.271097895803415,-123.15272012216805
2019,1,B&E-C,Kitsilano,49.27151793302036,-123.14696135425972
2019,1,B&E-C,Kitsilano,49.2715263617119,-123.14751815183072
2019,1,B&E-C,Kitsilano,49.27160643615022,-123.15495132350067
2019,1,B&E-C,Marpole,49.20127516020504,-123.12682384296203
2019,1,B&E-C,Marpole,49.20443029106122,-123.13617875850986
2019,1,B&E-C,Marpole,49.20716174506281,-123.14515151034878
2019,1,B&E-C,Marpole,49.208590656555714,-123.13534586676433
2019,1,B&E-C,Marpole,49.210832647954554,-123.14051320756829
2019,1,B&E-C,Marpole,49.21226136042797,-123.11664128391654
2019,1,B&E-C,Marpole,49.21462000170527,-123.13074903980554
2019,1,B&E-C,Mount Pleasant,49.257471662208474,-123.10159064631672
2019,1,B&E-C,Mount Pleasant,49.25761258481369,-123.09637339179292
2019,1,B&E-C,Mount Pleasant,49.25785832733494,-123.11497443807245
2019,1,B&E-C,Mount Pleasant,49.258417685172134,-123.09958746074278
2019,1,B&E-C,Mount Pleasant,49.258417685172134,-123.09958746074278
2019,1,B&E-C,Mount Pleasant,49.26251216462359,-123.08735560631354
2019,1,B&E-C,Mount Pleasant,49.26316980799536,-123.1099772452398
2019,1,B&E-C,Mount Pleasant,49.26484160021843,-123.08525489164195
2019,1,B&E-C,Mount Pleasant,49.26541099893439,-123.0978632792785
2019,1,B&E-C,Mount Pleasant,49.26548734809568,-123.10271166409794
2019,1,B&E-C,Mount Pleasant,49.26559679979007,-123.10426544785805
2019,1,B&E-C,Mount Pleasant,49.268374968038366,-123.11059492265612
2019,1,B&E-C,Mount Pleasant,49.269214179985866,-123.10528902057534
2019,1,B&E-C,Oakridge,49.2257722618436,-123.10846705073541
2019,1,B&E-C,Oakridge,49.22995035654806,-123.12150935202577
2019,1,B&E-C,Oakridge,49.22996405639896,-123.11947573621391
2019,1,B&E-C,Oakridge,49.23077726819245,-123.12165891729951
2019,1,B&E-C,Renfrew-Collingwood,49.232131491710035,-123.03159613758629
2019,1,B&E-C,Renfrew-Collingwood,49.235212646622166,-123.03039259546436
2019,1,B&E-C,Renfrew-Collingwood,49.23559307346084,-123.02618750974413
2019,1,B&E-C,Renfrew-Collingwood,49.23886603280848,-123.0325469961117
2019,1,B&E-C,Renfrew-Collingwood,49.23896785659165,-123.04942884691872
2019,1,B&E-C,Renfrew-Collingwood,49.24529776945565,-123.02385561519387
2019,1,B&E-C,Riley Park,49.2415780350598,-123.10149807713938
2019,1,B&E-C,Riley Park,49.24699944729743,-123.10110552718304
2019,1,B&E-C,Shaughnessy,49.24413825985188,-123.1356227441774
2019,1,B&E-C,Shaughnessy,49.24541432799072,-123.13779207950567
2019,1,B&E-C,South Cambie,49.241463851476134,-123.11858606978733
2019,1,B&E-C,South Cambie,49.25688377978653,-123.11622184576383
2019,1,B&E-C,Strathcona,49.26980970102289,-123.08381264237455
2019,1,B&E-C,Strathcona,49.27154600640382,-123.07921218973598
2019,1,B&E-C,Strathcona,49.271857789843835,-123.094991692384
2019,1,B&E-C,Strathcona,49.272140844386335,-123.08953934039037
2019,1,B&E-C,Strathcona,49.27281167042734,-123.08139934938939
2019,1,B&E-C,Strathcona,49.27823947805654,-123.09362150924476
2019,1,B&E-C,Strathcona,49.2795295037916,-123.07888919177122
2019,1,B&E-C,Strathcona,49.28103964591986,-123.08284790451063
2019,1,B&E-C,Strathcona,49.283021675837276,-123.09276940838983
2019,1,B&E-C,Strathcona,49.28394242553469,-123.09308030229604
2019,1,B&E-C,Strathcona,49.28397015193231,-123.09489221650021
2019,1,B&E-C,Sunset,49.20688024962789,-123.10249183087794
2019,1,B&E-C,Sunset,49.207795645901236,-123.09208880005122
2019,1,B&E-C,Sunset,49.20879165878228,-123.08448358224416
2019,1,B&E-C,Sunset,49.20913961545144,-123.0803627887681
2019,1,B&E-C,Sunset,49.209352910684345,-123.07789980307895
2019,1,B&E-C,Sunset,49.210941383146455,-123.09305559418661
2019,1,B&E-C,Sunset,49.21096568050959,-123.09531903250162
2019,1,B&E-C,Sunset,49.211030998635806,-123.0840873294039
2019,1,B&E-C,Sunset,49.211030998635806,-123.0840873294039
2019,1,B&E-C,Sunset,49.211030998635806,-123.0840873294039
2019,1,B&E-C,Sunset,49.21111419225337,-123.09128266719834
2019,1,B&E-C,Sunset,49.211116266052215,-123.09314472847564
2019,1,B&E-C,Sunset,49.223977249967554,-123.10160759189048
2019,1,B&E-C,Sunset,49.23019656019709,-123.09481943533956
2019,1,B&E-C,West End,49.2764876737478,-123.1342592249147
2019,1,B&E-C,West End,49.281955440420205,-123.13586400902658
2019,1,B&E-C,West End,49.28317828165119,-123.12901655668789
2019,1,B&E-C,West End,49.28391727321259,-123.12190647648923
2019,1,B&E-C,West End,49.28446426422181,-123.1311603928977
2019,1,B&E-C,West End,49.28495662555636,-123.12968789353008
2019,1,B&E-C,West End,49.28496259139144,-123.12969730080762
2019,1,B&E-C,West End,49.2852900097229,-123.13003318452238
2019,1,B&E-C,West End,49.285603874878326,-123.12858127480146
2019,1,B&E-C,West End,49.28624817298354,-123.125218042009
2019,1,B&E-C,West End,49.28626415427365,-123.12524334016905
2019,1,B&E-C,West End,49.28846360958561,-123.13992395948033
2019,1,B&E-C,West End,49.29100502246753,-123.1433821350926
2019,1,B&E-C,West Point Grey,49.26386658247682,-123.20841104784913
2019,1,B&E-C,West Point Grey,49.263871441408135,-123.2087375861542
2019,1,B&E-R/O,Arbutus Ridge,49.235560990174775,-123.15961990985012
2019,1,B&E-R/O,Arbutus Ridge,49.241176812819205,-123.15623900466377
2019,1,B&E-R/O,Arbutus Ridge,49.2423014085389,-123.16289512683204
2019,1,B&E-R/O,Arbutus Ridge,49.245205339674705,-123.16829312048385
2019,1,B&E-R/O,Arbutus Ridge,49.25726829757305,-123.15633848848582
2019,1,B&E-R/O,Central Business District,49.27193408354816,-123.12752461333288
2019,1,B&E-R/O,Central Business District,49.27353624306992,-123.13159225505966
2019,1,B&E-R/O,Central Business District,49.274669594844575,-123.1259841240597
2019,1,B&E-R/O,Central Business District,49.27524554791993,-123.13266905526154
2019,1,B&E-R/O,Central Business District,49.276285300327494,-123.1098693472969
2019,1,B&E-R/O,Central Business District,49.27713651613613,-123.12625355265389
2019,1,B&E-R/O,Central Business District,49.277596464663006,-123.1256110502966
2019,1,B&E-R/O,Central Business District,49.280518706445335,-123.10372873512063
2019,1,B&E-R/O,Central Business District,49.28061240776474,-123.104309921302
2019,1,B&E-R/O,Central Business District,49.28132416289839,-123.10054313011909
2019,1,B&E-R/O,Central Business District,49.28140308390298,-123.1003817152821
2019,1,B&E-R/O,Central Business District,49.28238980080529,-123.10315274083375
2019,1,B&E-R/O,Central Business District,49.28287269926934,-123.09964848201844
2019,1,B&E-R/O,Central Business District,49.28377064640177,-123.106396949348
2019,1,B&E-R/O,Dunbar-Southlands,49.23645532523155,-123.17964505345326
2019,1,B&E-R/O,Dunbar-Southlands,49.24904467287898,-123.18064436045364
2019,1,B&E-R/O,Fairview,49.25824136978091,-123.1150935916093
2019,1,B&E-R/O,Fairview,49.26224218828013,-123.11769002550504
2019,1,B&E-R/O,Fairview,49.26264918585839,-123.1369873302506
2019,1,B&E-R/O,Fairview,49.265126061528036,-123.12718271348524
2019,1,B&E-R/O,Fairview,49.26586350922997,-123.1360007726536
2019,1,B&E-R/O,Fairview,49.267912766764454,-123.11788066335255
2019,1,B&E-R/O,Fairview,49.26850634927706,-123.13701848771233
2019,1,B&E-R/O,Grandview-Woodland,49.262287124238505,-123.05886130732762
2019,1,B&E-R/O,Grandview-Woodland,49.26409642881604,-123.06257395643149
2019,1,B&E-R/O,Grandview-Woodland,49.26497213085885,-123.06252219362133
2019,1,B&E-R/O,Grandview-Woodland,49.26504179790584,-123.05996283283504
2019,1,B&E-R/O,Grandview-Woodland,49.26509689282108,-123.06680191965006
2019,1,B&E-R/O,Grandview-Woodland,49.26586477054709,-123.05944785278068
2019,1,B&E-R/O,Grandview-Woodland,49.26588195216321,-123.06177160713047
