YEAR,MONTH,TYPE,NEIGHBOURHOOD,X,Y
2022,1,Assault,Arbutus Ridge,0.0,0.0
2022,1,Assault,Arbutus Ridge,0.0,0.0
2022,1,Assault,Arbutus Ridge,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Central Business District,0.0,0.0
2022,1,Assault,Dunbar-Southlands,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Fairview,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Grandview-Woodland,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Hastings-Sunrise,0.0,0.0
2022,1,Assault,Kensington-Cedar Cottage,0.0,0.0
2022,1,Assault,Kensington-Cedar Cottage,0.0,0.0
2022,1,Assault,Kensington-Cedar Cottage,0.0,0.0
2022,1,Assault,Kensington-Cedar Cottage,0.0,0.0
2022,1,Assault,Kensington-Cedar Cottage,0.0,0.0
2022,1,Assault,Kensington-Cedar Cottage,0.0,0.0
2022,1,Assault,Killarney,0.0,0.0
2022,1,Assault,Killarney,0.0,0.0
2022,1,Assault,Killarney,0.0,0.0
2022,1,Assault,Killarney,0.0,0.0
2022,1,Assault,Kitsilano,0.0,0.0
2022,1,Assault,Kitsilano,0.0,0.0
2022,1,Assault,Kitsilano,0.0,0.0
2022,1,Assault,Kitsilano,0.0,0.0
2022,1,Assault,Marpole,0.0,0.0
2022,1,Assault,Marpole,0.0,0.0
2022,1,Assault,Marpole,0.0,0.0
2022,1,Assault,Marpole,0.0,0.0
2022,1,Assault,Marpole,0.0,0.0
2022,1,Assault,Marpole,0.0,0.0
2022,1,Assault,Marpole,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Mount Pleasant,0.0,0.0
2022,1,Assault,Musqueam,0.0,0.0
2022,1,Assault,Oakridge,0.0,0.0
2022,1,Assault,Oakridge,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Renfrew-Collingwood,0.0,0.0
2022,1,Assault,Riley Park,0.0,0.0
2022,1,Assault,Riley Park,0.0,0.0
2022,1,Assault,Riley Park,0.0,0.0
2022,1,Assault,Shaughnessy,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Strathcona,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Sunset,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,Victoria-Fraserview,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,Assault,West End,0.0,0.0
2022,1,B&E-C,Arbutus Ridge,488349.8804,5453558.6929
2022,1,B&E-C,Arbutus Ridge,488845.8848,5455218.4152
2022,1,B&E-C,Central Business District,491493.3778,5459541.9474
2022,1,B&E-C,Central Business District,491238.7326,5459258.6928
2022,1,B&E-C,Central Business District,491238.7326,5459258.6928
2022,1,B&E-C,Central Business District,492723.7706,5458103.8792
2022,1,B&E-C,Central Business District,491259.565,5458118.3129
2022,1,B&E-C,Central Business District,491279.0572,5458138.529
2022,1,B&E-C,Central Business District,491115.752,5459163.1779
2022,1,B&E-C,Central Business District,491169.8317,5458106.3448
2022,1,B&E-C,Central Business District,490766.7331,5458509.7331
2022,1,B&E-C,Central Business District,491197.3282,5458068.4608
2022,1,B&E-C,Central Business District,491131.6171,5459616.1289
2022,1,B&E-C,Central Business District,491187.9805,5459452.1543
2022,1,B&E-C,Central Business District,490711.4545,5458168.033
2022,1,B&E-C,Central Business District,491002.1164,5458023.9432
2022,1,B&E-C,Central Business District,490735.2885,5458339.4652
2022,1,B&E-C,Central Business District,490806.8322,5458106.8447
2022,1,B&E-C,Central Business District,491023.488,5459585.8138
2022,1,B&E-C,Central Business District,490495.2398,5458234.8932
2022,1,B&E-C,Central Business District,490495.2398,5458234.8932
2022,1,B&E-C,Central Business District,490524.4017,5457970.2186
2022,1,B&E-C,Central Business District,491245.7961,5457863.7676
2022,1,B&E-C,Central Business District,492659.8823,5458840.7683
2022,1,B&E-C,Central Business District,492120.9678,5458563.1128
2022,1,B&E-C,Central Business District,492148.8419,5458822.678
2022,1,B&E-C,Central Business District,492197.2022,5458808.1371
2022,1,B&E-C,Central Business District,492207.2193,5459040.0554
2022,1,B&E-C,Central Business District,492455.3296,5458742.4723
2022,1,B&E-C,Central Business District,492247.1533,5458986.1538
2022,1,B&E-C,Central Business District,492261.462,5459004.749
2022,1,B&E-C,Central Business District,492420.9044,5458846.1844
2022,1,B&E-C,Central Business District,491779.1428,5459232.0296
2022,1,B&E-C,Central Business District,491779.1428,5459232.0296
2022,1,B&E-C,Central Business District,491931.4677,5458829.7415
2022,1,B&E-C,Central Business District,491931.4677,5458829.7415
2022,1,B&E-C,Central Business District,492032.1494,5459078.6253
2022,1,B&E-C,Central Business District,491847.0752,5459017.8441
2022,1,B&E-C,Central Business District,491854.4859,5458895.41
2022,1,B&E-C,Central Business District,491660.6372,5458874.0967
2022,1,B&E-C,Central Business District,491594.1688,5459045.7646
2022,1,B&E-C,Central Business District,491467.5684,5459074.6425
2022,1,B&E-C,Central Business District,491747.2184,5458930.4755
2022,1,B&E-C,Central Business District,491291.0699,5458508.8825
2022,1,B&E-C,Central Business District,492304.877,5458594.2212
2022,1,B&E-C,Central Business District,491502.4532,5458777.1782
2022,1,B&E-C,Central Business District,491637.659,5458137.9144
2022,1,B&E-C,Central Business District,491637.659,5458137.9144
2022,1,B&E-C,Central Business District,492176.2324,5458530.6537
2022,1,B&E-C,Central Business District,491445.9138,5458896.4061
2022,1,B&E-C,Central Business District,491574.0404,5458880.5332
2022,1,B&E-C,Central Business District,491788.1819,5459118.5249
2022,1,B&E-C,Central Business District,492529.4048,5458853.4237
2022,1,B&E-C,Central Business District,492520.1899,5458634.1479
2022,1,B&E-C,Central Business District,491119.4089,5458998.0868
2022,1,B&E-C,Central Business District,491194.299,5458940.8446
2022,1,B&E-C,Central Business District,491401.3214,5458865.3307
2022,1,B&E-C,Central Business District,491407.7443,5458871.8391
2022,1,B&E-C,Central Business District,491569.1713,5458021.678
2022,1,B&E-C,Central Business District,491634.2755,5458251.3782
2022,1,B&E-C,Central Business District,491336.6087,5458942.07
2022,1,B&E-C,Central Business District,491611.9377,5459294.9622
2022,1,B&E-C,Central Business District,491623.7342,5459283.1514
2022,1,B&E-C,Central Business District,492546.4815,5458739.5604
2022,1,B&E-C,Central Business District,491494.1126,5458112.2576
2022,1,B&E-C,Central Business District,491448.4927,5458187.9218
2022,1,B&E-C,Central Business District,491623.4063,5458093.216
2022,1,B&E-C,Central Business District,491325.8201,5458349.8985
2022,1,B&E-C,Central Business District,491277.3697,5458444.3802
2022,1,B&E-C,Central Business District,491089.0072,5458929.7433
2022,1,B&E-C,Central Business District,491125.4943,5458908.0422
2022,1,B&E-C,Central Business District,491851.2182,5457903.2015
2022,1,B&E-C,Dunbar-Southlands,486489.5134,5454842.697
2022,1,B&E-C,Dunbar-Southlands,486516.8332,5455149.7588
2022,1,B&E-C,Dunbar-Southlands,486713.5554,5453223.5173
2022,1,B&E-C,Fairview,490755.7444,5456742.0604
2022,1,B&E-C,Fairview,489827.9865,5457441.996
2022,1,B&E-C,Fairview,489595.9378,5457545.8746
2022,1,B&E-C,Fairview,490975.6443,5456948.8723
2022,1,B&E-C,Fairview,489924.6201,5456667.2479
2022,1,B&E-C,Fairview,489911.4542,5456541.123
2022,1,B&E-C,Fairview,489901.3793,5456351.5411
2022,1,B&E-C,Fairview,491442.7231,5456292.1133
2022,1,B&E-C,Fairview,489910.446,5456253.5989
2022,1,B&E-C,Fairview,491625.8526,5456208.2169
2022,1,B&E-C,Fairview,489899.5552,5456134.8986
2022,1,B&E-C,Fairview,491430.7684,5457321.242
2022,1,B&E-C,Fairview,491525.979,5456417.3884
2022,1,B&E-C,Fairview,491616.6041,5456923.6517
2022,1,B&E-C,Grandview-Woodland,494942.0326,5457760.1763
2022,1,B&E-C,Grandview-Woodland,494436.008,5457429.5914
2022,1,B&E-C,Grandview-Woodland,494419.2444,5458739.2092
2022,1,B&E-C,Grandview-Woodland,494940.7752,5457692.1863
2022,1,B&E-C,Grandview-Woodland,494938.4919,5457561.5541
2022,1,B&E-C,Grandview-Woodland,494735.7596,5457122.948
2022,1,B&E-C,Grandview-Woodland,494699.3635,5456731.2422
2022,1,B&E-C,Grandview-Woodland,494833.5907,5457131.2908
2022,1,B&E-C,Grandview-Woodland,494893.265,5458719.3107
2022,1,B&E-C,Grandview-Woodland,495097.2208,5458828.9097
2022,1,B&E-C,Grandview-Woodland,495563.3592,5458925.4883
2022,1,B&E-C,Grandview-Woodland,495691.7688,5457413.1903
2022,1,B&E-C,Grandview-Woodland,495674.5792,5456615.6684
2022,1,B&E-C,Grandview-Woodland,495885.117,5459365.0831
2022,1,B&E-C,Hastings-Sunrise,498273.5953,5457510.695
2022,1,B&E-C,Hastings-Sunrise,498273.5953,5457510.695
2022,1,B&E-C,Hastings-Sunrise,496560.9549,5458707.7865
2022,1,B&E-C,Hastings-Sunrise,498247.0956,5457092.4269
2022,1,B&E-C,Hastings-Sunrise,496416.4008,5458724.2134
2022,1,B&E-C,Kensington-Cedar Cottage,494214.0571,5455470.8166
2022,1,B&E-C,Kensington-Cedar Cottage,494376.0822,5456316.4627
2022,1,B&E-C,Kensington-Cedar Cottage,494883.1389,5454973.2492
2022,1,B&E-C,Kensington-Cedar Cottage,494895.9566,5454975.3582
2022,1,B&E-C,Kensington-Cedar Cottage,495000.4252,5456415.7973
2022,1,B&E-C,Kensington-Cedar Cottage,495412.2978,5454593.4778
2022,1,B&E-C,Kensington-Cedar Cottage,495428.609,5454581.4955
2022,1,B&E-C,Kensington-Cedar Cottage,495428.609,5454581.4955
2022,1,B&E-C,Kensington-Cedar Cottage,495055.2396,5455659.8958
2022,1,B&E-C,Kensington-Cedar Cottage,493444.7918,5455181.4474
2022,1,B&E-C,Kensington-Cedar Cottage,494475.9578,5455120.9598
2022,1,B&E-C,Kensington-Cedar Cottage,493413.4079,5453460.3502
2022,1,B&E-C,Kensington-Cedar Cottage,493585.8206,5455915.7234
2022,1,B&E-C,Kerrisdale,489032.7097,5450950.4255
2022,1,B&E-C,Kerrisdale,488734.5972,5453340.5422
2022,1,B&E-C,Kerrisdale,488716.933,5453017.0802
2022,1,B&E-C,Kerrisdale,488637.799,5453018.7611
2022,1,B&E-C,Kerrisdale,488350.2915,5453112.7488
2022,1,B&E-C,Killarney,497666.0265,5450358.7264
2022,1,B&E-C,Killarney,497913.5033,5453250.464
2022,1,B&E-C,Killarney,496777.4584,5452362.4061
2022,1,B&E-C,Kitsilano,489345.3352,5457576.7632
2022,1,B&E-C,Kitsilano,489071.1772,5457263.8765
2022,1,B&E-C,Kitsilano,488945.9082,5457179.6189
2022,1,B&E-C,Kitsilano,488894.7179,5456790.2995
2022,1,B&E-C,Kitsilano,488818.0214,5457279.25
2022,1,B&E-C,Kitsilano,488880.804,5457277.688
2022,1,B&E-C,Kitsilano,488857.2474,5456424.4613
2022,1,B&E-C,Kitsilano,487593.6073,5456825.3257
2022,1,B&E-C,Kitsilano,487413.0216,5456840.5218
2022,1,B&E-C,Marpole,491989.2004,5450914.4792
2022,1,B&E-C,Marpole,491610.5747,5450544.3565
2022,1,B&E-C,Marpole,489852.644,5450525.6556
2022,1,B&E-C,Marpole,489761.9467,5450384.9083
2022,1,B&E-C,Marpole,489763.7386,5450455.7685
2022,1,B&E-C,Mount Pleasant,493942.0396,5456323.9102
2022,1,B&E-C,Mount Pleasant,494348.9159,5456325.7816
2022,1,B&E-C,Mount Pleasant,491985.4188,5457397.3966
2022,1,B&E-C,Mount Pleasant,492391.6645,5457401.8466
2022,1,B&E-C,Mount Pleasant,492391.7761,5457408.0355
2022,1,B&E-C,Mount Pleasant,492523.5785,5457415.4789
2022,1,B&E-C,Mount Pleasant,492343.0137,5456705.1434
2022,1,B&E-C,Mount Pleasant,492641.5675,5457373.8013
2022,1,B&E-C,Mount Pleasant,492186.0698,5457402.1218
2022,1,B&E-C,Mount Pleasant,492873.9836,5456510.8841
2022,1,B&E-C,Mount Pleasant,491887.1982,5456603.5963
2022,1,B&E-C,Mount Pleasant,491732.3445,5456724.7398
2022,1,B&E-C,Mount Pleasant,493264.3249,5456055.9086
2022,1,B&E-C,Mount Pleasant,492287.1848,5456990.7419
2022,1,B&E-C,Mount Pleasant,492743.6224,5456734.0832
2022,1,B&E-C,Mount Pleasant,493695.4435,5456745.9556
2022,1,B&E-C,Mount Pleasant,492513.0093,5457498.9219
2022,1,B&E-C,Mount Pleasant,492353.8766,5456704.8364
2022,1,B&E-C,Oakridge,489940.498,5453131.8836
2022,1,B&E-C,Oakridge,490766.854,5452622.5399
2022,1,B&E-C,Renfrew-Collingwood,497084.5528,5456156.7093
2022,1,B&E-C,Renfrew-Collingwood,497404.0707,5453478.0587
2022,1,B&E-C,Renfrew-Collingwood,497962.9815,5456497.5692
2022,1,B&E-C,Renfrew-Collingwood,497962.9815,5456497.5692
2022,1,B&E-C,Renfrew-Collingwood,497882.8477,5453257.2973
2022,1,B&E-C,Renfrew-Collingwood,495818.4815,5454304.6113
2022,1,B&E-C,Renfrew-Collingwood,497327.3516,5453567.3768
2022,1,B&E-C,Riley Park,492629.7053,5454868.1121
2022,1,B&E-C,Riley Park,491636.3586,5455030.8232
2022,1,B&E-C,Shaughnessy,489643.3665,5455704.9674
2022,1,B&E-C,South Cambie,491533.4933,5453752.0553
2022,1,B&E-C,South Cambie,490682.3246,5453536.96
2022,1,B&E-C,Strathcona,494080.0022,5458126.7591
2022,1,B&E-C,Strathcona,494080.0022,5458126.7591
2022,1,B&E-C,Strathcona,492837.9336,5458068.253
2022,1,B&E-C,Strathcona,494196.0232,5457932.3133
2022,1,B&E-C,Strathcona,492935.5844,5458419.6264
2022,1,B&E-C,Strathcona,493264.4067,5458718.0456
2022,1,B&E-C,Strathcona,493300.4716,5457123.2281
2022,1,B&E-C,Strathcona,493473.3172,5458925.3438
2022,1,B&E-C,Strathcona,493478.791,5457603.452
2022,1,B&E-C,Strathcona,493761.6688,5458709.1735
2022,1,B&E-C,Strathcona,493982.4806,5457584.2349
2022,1,B&E-C,Strathcona,492745.3985,5458172.8011
2022,1,B&E-C,Sunset,493883.5176,5452404.9326
2022,1,B&E-C,Sunset,494146.7128,5450708.371
2022,1,B&E-C,Sunset,494146.7128,5450708.371
2022,1,B&E-C,Sunset,494146.7128,5450708.371
2022,1,B&E-C,Sunset,494146.7128,5450708.371
2022,1,B&E-C,Sunset,494146.7128,5450708.371
2022,1,B&E-C,Sunset,494137.8159,5450678.6668
2022,1,B&E-C,Sunset,492588.7471,5453315.0923
2022,1,B&E-C,Sunset,493387.7044,5452479.4191
2022,1,B&E-C,Sunset,492538.9224,5450621.9466
2022,1,B&E-C,Sunset,492228.9428,5450672.7703
2022,1,B&E-C,Victoria-Fraserview,495231.4506,5453099.1391
2022,1,B&E-C,Victoria-Fraserview,495231.4506,5453099.1391
2022,1,B&E-C,Victoria-Fraserview,495196.893,5451861.7322
2022,1,B&E-C,West End,491036.0799,5459145.9182
2022,1,B&E-C,West End,490247.1512,5459171.0415
2022,1,B&E-C,West End,490247.4903,5459171.3852
2022,1,B&E-C,West End,490369.9867,5458403.2681
2022,1,B&E-C,West End,490909.5334,5459106.0202
