YEAR,MONTH,TYPE,NEIGHBOURHOOD,LAT,LON
2021,1,Assault,Kitsilano,NULL,NULL
2021,1,Assault,Kitsilano,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Marpole,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Mount Pleasant,NULL,NULL
2021,1,Assault,Oakridge,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Renfrew-Collingwood,NULL,NULL
2021,1,Assault,Shaughnessy,NULL,NULL
2021,1,Assault,South Cambie,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Strathcona,NULL,NULL
2021,1,Assault,Sunset,NULL,NULL
2021,1,Assault,Sunset,NULL,NULL
2021,1,Assault,Sunset,NULL,NULL
2021,1,Assault,Sunset,NULL,NULL
2021,1,Assault,Sunset,NULL,NULL
2021,1,Assault,Victoria-Fraserview,NULL,NULL
2021,1,Assault,Victoria-Fraserview,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West End,NULL,NULL
2021,1,Assault,West Point Grey,NULL,NULL
2021,1,Assault,West Point Grey,NULL,NULL
2021,1,Assault,West Point Grey,NULL,NULL
2021,1,Assault,West Point Grey,NULL,NULL
2021,1,B&E-C,Arbutus Ridge,49.23651410394096,-123.15821645387504
2021,1,B&E-C,Arbutus Ridge,49.23727933301404,-123.15573766494512
2021,1,B&E-C,Central Business District,49.27231950706393,-123.12094109055978
2021,1,B&E-C,Central Business District,49.272382176474075,-123.10191262241933
2021,1,B&E-C,Central Business District,49.27242856251004,-123.12198038160648
2021,1,B&E-C,Central Business District,49.27324871433732,-123.13121110924112
2021,1,B&E-C,Central Business District,49.274163756418375,-123.13064833025429
2021,1,B&E-C,Central Business District,49.27418872182223,-123.12496364681695
2021,1,B&E-C,Central Business District,49.274365497575396,-123.10008665253922
2021,1,B&E-C,Central Business District,49.27489437239486,-123.11590497311796
2021,1,B&E-C,Central Business District,49.27519355776959,-123.13125266804873
2021,1,B&E-C,Central Business District,49.27546213103666,-123.13282829535589
2021,1,B&E-C,Central Business District,49.27558008796926,-123.13007162428548
2021,1,B&E-C,Central Business District,49.275985762195624,-123.11983076944945
2021,1,B&E-C,Central Business District,49.276184325301784,-123.13131308856573
2021,1,B&E-C,Central Business District,49.27638808686131,-123.1175675834795
2021,1,B&E-C,Central Business District,49.27685552721118,-123.12854526896055
2021,1,B&E-C,Central Business District,49.277443142848234,-123.1219897985614
2021,1,B&E-C,Central Business District,49.27760587942973,-123.1274042336201
2021,1,B&E-C,Central Business District,49.277928402254894,-123.12310786169539
2021,1,B&E-C,Central Business District,49.27813946900975,-123.12478821080417
2021,1,B&E-C,Central Business District,49.27813946900975,-123.12478821080417
2021,1,B&E-C,Central Business District,49.278592945745146,-123.12609339299918
2021,1,B&E-C,Central Business District,49.278652727360665,-123.10881829932237
2021,1,B&E-C,Central Business District,49.27879599233308,-123.10757661009676
2021,1,B&E-C,Central Business District,49.27945098429203,-123.11317342439187
2021,1,B&E-C,Central Business District,49.27946306004591,-123.12851631623623
2021,1,B&E-C,Central Business District,49.279853203745795,-123.11429665516535
2021,1,B&E-C,Central Business District,49.28005419677737,-123.10580170550523
2021,1,B&E-C,Central Business District,49.28020205042773,-123.12167116586096
2021,1,B&E-C,Central Business District,49.28027950693557,-123.11467706341628
2021,1,B&E-C,Central Business District,49.28043504055326,-123.10955331495254
2021,1,B&E-C,Central Business District,49.280463197892864,-123.10951089884323
2021,1,B&E-C,Central Business District,49.280488563599306,-123.10947271679478
2021,1,B&E-C,Central Business District,49.28049676697343,-123.1027756800978
2021,1,B&E-C,Central Business District,49.28053524022021,-123.10437931776205
2021,1,B&E-C,Central Business District,49.28082776995641,-123.1207213987938
2021,1,B&E-C,Central Business District,49.28085890920585,-123.10891525114472
2021,1,B&E-C,Central Business District,49.28085890920585,-123.10891525114472
2021,1,B&E-C,Central Business District,49.28097321249925,-123.12250815091609
2021,1,B&E-C,Central Business District,49.28099987006095,-123.12028424382365
2021,1,B&E-C,Central Business District,49.28133914761241,-123.11279586102184
2021,1,B&E-C,Central Business District,49.281666539876525,-123.10513797276408
2021,1,B&E-C,Central Business District,49.28212016972895,-123.10434965794694
2021,1,B&E-C,Central Business District,49.28220646440931,-123.11863454159057
2021,1,B&E-C,Central Business District,49.282275379740625,-123.11110178132445
2021,1,B&E-C,Central Business District,49.282275878901174,-123.10090618723129
2021,1,B&E-C,Central Business District,49.28255795981082,-123.10470042834791
2021,1,B&E-C,Central Business District,49.28257988807524,-123.10524719393665
2021,1,B&E-C,Central Business District,49.28257988807524,-123.10524719393665
2021,1,B&E-C,Central Business District,49.2826368764537,-123.10510055555524
2021,1,B&E-C,Central Business District,49.28264033444107,-123.10511808991566
2021,1,B&E-C,Central Business District,49.28264033444107,-123.10511808991566
2021,1,B&E-C,Central Business District,49.2827074620085,-123.11572467829396
2021,1,B&E-C,Central Business District,49.282779915577144,-123.1120325214356
2021,1,B&E-C,Central Business District,49.2829083322104,-123.1120448917159
2021,1,B&E-C,Central Business District,49.2830873889349,-123.10747217584203
2021,1,B&E-C,Central Business District,49.2832253777819,-123.10347892359991
2021,1,B&E-C,Central Business District,49.283389449775946,-123.09960862630766
2021,1,B&E-C,Central Business District,49.283389449775946,-123.09960862630766
2021,1,B&E-C,Central Business District,49.2835106254048,-123.11292405375467
2021,1,B&E-C,Central Business District,49.28368229850843,-123.11143952580596
2021,1,B&E-C,Central Business District,49.283742056692,-123.11329456759097
2021,1,B&E-C,Central Business District,49.28381182500439,-123.10619791114223
2021,1,B&E-C,Central Business District,49.283987616641554,-123.10720727636628
2021,1,B&E-C,Central Business District,49.28409392076185,-123.11206974621943
2021,1,B&E-C,Central Business District,49.284142698639805,-123.11707868095787
2021,1,B&E-C,Central Business District,49.284442521425206,-123.10205241361062
2021,1,B&E-C,Central Business District,49.28525999436406,-123.1140139889162
2021,1,B&E-C,Central Business District,49.2857982383176,-123.11302249582755
2021,1,B&E-C,Central Business District,49.286094441768086,-123.11705982385
2021,1,B&E-C,Central Business District,49.286485499522705,-123.11809074348282
2021,1,B&E-C,Central Business District,49.287052580389485,-123.11916310114013
2021,1,B&E-C,Central Business District,49.287052580389485,-123.11916310114013
2021,1,B&E-C,Central Business District,49.28717285267257,-123.11499426113514
2021,1,B&E-C,Central Business District,49.28718452257562,-123.11686591260971
2021,1,B&E-C,Central Business District,49.28773844268869,-123.12142144352633
2021,1,B&E-C,Central Business District,49.2879499434626,-123.12649704080697
2021,1,B&E-C,Central Business District,49.28805782226543,-123.11547534172577
2021,1,B&E-C,Dunbar-Southlands,49.23522525268501,-123.1852509567806
2021,1,B&E-C,Fairview,49.2578971611979,-123.13881076345396
2021,1,B&E-C,Fairview,49.25827975031892,-123.13867435960705
2021,1,B&E-C,Fairview,49.25871928526702,-123.13397212845265
2021,1,B&E-C,Fairview,49.25955270819508,-123.11892973790597
2021,1,B&E-C,Fairview,49.25966309981334,-123.11991953164721
2021,1,B&E-C,Fairview,49.259858560022174,-123.14386225126837
2021,1,B&E-C,Fairview,49.26037903416899,-123.1163682217447
2021,1,B&E-C,Fairview,49.26037903416899,-123.1163682217447
2021,1,B&E-C,Fairview,49.26037903416899,-123.1163682217447
2021,1,B&E-C,Fairview,49.260719907677405,-123.13655176732492
2021,1,B&E-C,Fairview,49.261778554487776,-123.14553744572416
2021,1,B&E-C,Fairview,49.26327227273246,-123.11634620952431
2021,1,B&E-C,Fairview,49.26327227273246,-123.11634620952431
2021,1,B&E-C,Fairview,49.26329362834059,-123.117637799373
2021,1,B&E-C,Fairview,49.26334608416841,-123.12076759801741
2021,1,B&E-C,Fairview,49.263375624509635,-123.12261145316738
2021,1,B&E-C,Fairview,49.26365382639211,-123.14085745081518
2021,1,B&E-C,Fairview,49.26424489349614,-123.12402553879491
2021,1,B&E-C,Fairview,49.264507158700276,-123.1362019934023
2021,1,B&E-C,Fairview,49.264946868258924,-123.11589653851789
2021,1,B&E-C,Fairview,49.265401724770705,-123.14497692984084
2021,1,B&E-C,Fairview,49.26548599160463,-123.14510539282794
2021,1,B&E-C,Fairview,49.26582939516295,-123.11972413531747
2021,1,B&E-C,Fairview,49.26614633631614,-123.13874495281087
2021,1,B&E-C,Fairview,49.266221618429896,-123.14337252521642
2021,1,B&E-C,Fairview,49.26688450648404,-123.12062944536132
2021,1,B&E-C,Fairview,49.268878555887866,-123.14170529478702
2021,1,B&E-C,Fairview,49.269251793545976,-123.14551866686976
2021,1,B&E-C,Fairview,49.26965996109407,-123.1331881251808
2021,1,B&E-C,Fairview,49.27005173079769,-123.14547465985662
2021,1,B&E-C,Fairview,49.27237319071035,-123.13566484135954
2021,1,B&E-C,Grandview-Woodland,49.26327766011911,-123.0762108125786
2021,1,B&E-C,Grandview-Woodland,49.2683549814322,-123.06961283349621
2021,1,B&E-C,Grandview-Woodland,49.27045403404553,-123.05977352614921
2021,1,B&E-C,Grandview-Woodland,49.27244327990083,-123.07600956264505
2021,1,B&E-C,Grandview-Woodland,49.27244327990083,-123.07600956264505
2021,1,B&E-C,Grandview-Woodland,49.273088215379175,-123.07308854583682
2021,1,B&E-C,Grandview-Woodland,49.2740470775522,-123.07505828576015
2021,1,B&E-C,Grandview-Woodland,49.27406501565044,-123.06962017135135
2021,1,B&E-C,Grandview-Woodland,49.27644549131815,-123.06942229503747
2021,1,B&E-C,Grandview-Woodland,49.27644549131815,-123.06942229503747
2021,1,B&E-C,Grandview-Woodland,49.27678797783232,-123.07611506966956
2021,1,B&E-C,Grandview-Woodland,49.27937905030863,-123.0673896559767
2021,1,B&E-C,Grandview-Woodland,49.280310752120016,-123.07659642035249
2021,1,B&E-C,Grandview-Woodland,49.281215700269776,-123.06074436270295
2021,1,B&E-C,Grandview-Woodland,49.28129540336662,-123.07640970320637
2021,1,B&E-C,Grandview-Woodland,49.28129581339631,-123.07644529038758
2021,1,B&E-C,Grandview-Woodland,49.282131024228356,-123.06919322018405
2021,1,B&E-C,Grandview-Woodland,49.283952394921734,-123.05918257191725
2021,1,B&E-C,Hastings-Sunrise,49.27131940921213,-123.04974252447718
2021,1,B&E-C,Hastings-Sunrise,49.28109227501207,-123.02674785475531
2021,1,B&E-C,Hastings-Sunrise,49.281122923571196,-123.0528033138842
2021,1,B&E-C,Hastings-Sunrise,49.2811756549686,-123.02565261464218
2021,1,B&E-C,Hastings-Sunrise,49.28119700467299,-123.04377483837938
2021,1,B&E-C,Hastings-Sunrise,49.28495434967804,-123.04407585424903
2021,1,B&E-C,Hastings-Sunrise,49.285717230060214,-123.04399085735615
2021,1,B&E-C,Kensington-Cedar Cottage,49.23328880506777,-123.06543019533756
2021,1,B&E-C,Kensington-Cedar Cottage,49.23480564677669,-123.09021748935963
2021,1,B&E-C,Kensington-Cedar Cottage,49.24431521644962,-123.06327149157245
2021,1,B&E-C,Kensington-Cedar Cottage,49.247509862178404,-123.07030643907248
2021,1,B&E-C,Kensington-Cedar Cottage,49.25181934265654,-123.07927897611877
2021,1,B&E-C,Kerrisdale,49.23370402150042,-123.16143897206919
2021,1,B&E-C,Killarney,49.205889326520946,-123.04041857884405
2021,1,B&E-C,Killarney,49.20602087812278,-123.04102351411797
2021,1,B&E-C,Killarney,49.206325579652294,-123.02714277170165
2021,1,B&E-C,Killarney,49.23201173029833,-123.04303927244052
2021,1,B&E-C,Kitsilano,49.25875598561609,-123.17176898384733
2021,1,B&E-C,Kitsilano,49.262038563492375,-123.15066258296038
2021,1,B&E-C,Kitsilano,49.26304106582053,-123.16114692211816
2021,1,B&E-C,Kitsilano,49.26408350675918,-123.17116341775356
2021,1,B&E-C,Kitsilano,49.264776167825374,-123.151753509866
2021,1,B&E-C,Kitsilano,49.267415468688405,-123.15951608741935
2021,1,B&E-C,Kitsilano,49.26801468636593,-123.1486756006473
2021,1,B&E-C,Kitsilano,49.26811983180217,-123.15573786332048
2021,1,B&E-C,Kitsilano,49.268141826374844,-123.15725179029381
2021,1,B&E-C,Kitsilano,49.26892460852159,-123.14873077760981
2021,1,B&E-C,Kitsilano,49.268954287981266,-123.15074729754211
2021,1,B&E-C,Marpole,49.204108950213886,-123.13481610089957
2021,1,B&E-C,Marpole,49.204108950213886,-123.13481610089957
2021,1,B&E-C,Marpole,49.20449853767602,-123.134801360195
2021,1,B&E-C,Marpole,49.20602553295827,-123.12753432600894
2021,1,B&E-C,Marpole,49.20618585106882,-123.14225112608887
2021,1,B&E-C,Marpole,49.20703408660981,-123.14094301989482
2021,1,B&E-C,Marpole,49.20733507219486,-123.1223157836773
2021,1,B&E-C,Marpole,49.20853227972387,-123.14387115943265
2021,1,B&E-C,Marpole,49.20859466203421,-123.12427299444818
2021,1,B&E-C,Marpole,49.21421724011145,-123.14028077393682
2021,1,B&E-C,Mount Pleasant,49.256611146537125,-123.10045596125754
2021,1,B&E-C,Mount Pleasant,49.256611146537125,-123.10045596125754
2021,1,B&E-C,Mount Pleasant,49.25735318816029,-123.0934484325365
2021,1,B&E-C,Mount Pleasant,49.25763180614467,-123.1011257963453
2021,1,B&E-C,Mount Pleasant,49.25902935894007,-123.10117856757006
2021,1,B&E-C,Mount Pleasant,49.260032912136445,-123.10117588030162
2021,1,B&E-C,Mount Pleasant,49.261125654179736,-123.09869944960133
2021,1,B&E-C,Mount Pleasant,49.262019609198305,-123.10429504111573
2021,1,B&E-C,Mount Pleasant,49.262967158124106,-123.10142029981496
2021,1,B&E-C,Mount Pleasant,49.26329809425391,-123.07880454764359
2021,1,B&E-C,Mount Pleasant,49.263779266308404,-123.10787066212232
2021,1,B&E-C,Mount Pleasant,49.26428308012847,-123.08809527820372
2021,1,B&E-C,Mount Pleasant,49.26451487076738,-123.09805838451304
2021,1,B&E-C,Mount Pleasant,49.26477770447119,-123.10861182877548
2021,1,B&E-C,Mount Pleasant,49.265210174552045,-123.09091327484307
2021,1,B&E-C,Mount Pleasant,49.265261098228905,-123.08881057454843
2021,1,B&E-C,Mount Pleasant,49.26526139451515,-123.0888417186831
2021,1,B&E-C,Mount Pleasant,49.265800145431555,-123.11443520727254
2021,1,B&E-C,Mount Pleasant,49.26660930771363,-123.10888988946724
2021,1,B&E-C,Mount Pleasant,49.26736669458979,-123.1015538846045
2021,1,B&E-C,Mount Pleasant,49.26835657829103,-123.11168435050786
2021,1,B&E-C,Mount Pleasant,49.2692989753309,-123.10544057833305
2021,1,B&E-C,Mount Pleasant,49.27018556997366,-123.10850670257025
2021,1,B&E-C,Oakridge,49.22776990914648,-123.1166565421907
2021,1,B&E-C,Oakridge,49.22994892929631,-123.12146715922916
2021,1,B&E-C,Oakridge,49.231514337446214,-123.11605960946991
2021,1,B&E-C,Renfrew-Collingwood,49.23523624396025,-123.03039220333451
2021,1,B&E-C,Renfrew-Collingwood,49.2369673763518,-123.02918235930574
2021,1,B&E-C,Renfrew-Collingwood,49.26422354552461,-123.0237857502006
2021,1,B&E-C,Riley Park,49.24161877109052,-123.10149684172627
2021,1,B&E-C,Riley Park,49.24226999991255,-123.10134775272647
2021,1,B&E-C,Riley Park,49.24669159780682,-123.10112947245719
