YEAR,MONTH,TYPE,NEIGHBOURHOOD,LAT,LON
2018,1,Theft-OV,Marpole,49.20456499421686,-123.13101287271907
2018,1,Theft-OV,Marpole,49.20611805573438,-123.1361671729705
2018,1,Theft-OV,Marpole,49.2062430589973,-123.1334269073884
2018,1,Theft-OV,Marpole,49.208590538963406,-123.13533951523821
2018,1,Theft-OV,Mount Pleasant,49.2611985902567,-123.10960109638918
2018,1,Theft-OV,Mount Pleasant,49.26476854948118,-123.10814830166068
2018,1,Theft-OV,Mount Pleasant,49.265244805374145,-123.0869273379939
2018,1,Theft-OV,Mount Pleasant,49.26642040720363,-123.1027265256674
2018,1,Theft-OV,Mount Pleasant,49.2674109222321,-123.10437314250403
2018,1,Theft-OV,Mount Pleasant,49.26815065405888,-123.11161809376836
2018,1,Theft-OV,Mount Pleasant,49.27232592470155,-123.1019170856801
2018,1,Theft-OV,Oakridge,49.22951690860914,-123.10817541373524
2018,1,Theft-OV,Oakridge,49.23158341473118,-123.12220381284595
2018,1,Theft-OV,Renfrew-Collingwood,49.23208939098029,-123.03493625463554
2018,1,Theft-OV,Renfrew-Collingwood,49.23903809740229,-123.047431994541
2018,1,Theft-OV,Renfrew-Collingwood,49.24083327561114,-123.02435102188123
2018,1,Theft-OV,Renfrew-Collingwood,49.24967631598629,-123.0470198603763
2018,1,Theft-OV,Renfrew-Collingwood,49.2506648561136,-123.04312321634359
2018,1,Theft-OV,Renfrew-Collingwood,49.2506648561136,-123.04312321634359
2018,1,Theft-OV,Renfrew-Collingwood,49.25911019436037,-123.05466330667534
2018,1,Theft-OV,Riley Park,49.23802315842458,-123.09693756542782
2018,1,Theft-OV,Riley Park,49.242681393983304,-123.09331388414857
2018,1,Theft-OV,Riley Park,49.243478899420204,-123.09683641271248
2018,1,Theft-OV,Riley Park,49.2456165615058,-123.09774947616141
2018,1,Theft-OV,Riley Park,49.25100939841135,-123.10733519941826
2018,1,Theft-OV,Riley Park,49.252027978426845,-123.10082041781313
2018,1,Theft-OV,Shaughnessy,49.25257945284972,-123.1275221638337
2018,1,Theft-OV,Shaughnessy,49.252939123708074,-123.14464880422823
2018,1,Theft-OV,Shaughnessy,49.25446897990036,-123.1524979356238
2018,1,Theft-OV,Strathcona,49.27737382636519,-123.08592842918321
2018,1,Theft-OV,Strathcona,49.2789597593692,-123.08324656036092
2018,1,Theft-OV,Strathcona,49.28033791601563,-123.09958145907358
2018,1,Theft-OV,Strathcona,49.281235996329336,-123.0913687074767
2018,1,Theft-OV,Strathcona,49.28224031352508,-123.09957089364678
2018,1,Theft-OV,Strathcona,49.283081514047595,-123.09593272396017
2018,1,Theft-OV,Strathcona,49.28311546634894,-123.09764557761594
2018,1,Theft-OV,Sunset,49.21103041106318,-123.08412216838164
2018,1,Theft-OV,Sunset,49.21119871869516,-123.08035529328598
2018,1,Theft-OV,Sunset,49.2154454855089,-123.1062528074624
2018,1,Theft-OV,Sunset,49.22270869971706,-123.08693292877632
2018,1,Theft-OV,Sunset,49.22535269925608,-123.0814390955511
2018,1,Theft-OV,Sunset,49.228894015371175,-123.08521494652067
2018,1,Theft-OV,Victoria-Fraserview,49.21059512595931,-123.06134809256304
2018,1,Theft-OV,Victoria-Fraserview,49.22259595023538,-123.06736279563576
2018,1,Theft-OV,Victoria-Fraserview,49.22589164367537,-123.05454157430155
2018,1,Theft-OV,Victoria-Fraserview,49.23048555758626,-123.0715138430998
2018,1,Theft-OV,West End,49.28272885922692,-123.13185661901714
2018,1,Theft-OV,West End,49.283287689238634,-123.14009088245902
2018,1,Theft-OV,West End,49.28363596390372,-123.1263920049588
2018,1,Theft-OV,West End,49.28790162383609,-123.13844449353647
2018,1,Theft-OV,West End,49.28860364274417,-123.1289646820512
2018,1,Theft-OV,West End,49.290091813618005,-123.13767239607532
2018,1,Theft-OV,West End,49.290932755898815,-123.1432736020206
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Central Business District,NULL,NULL
2018,2,Assault,Fairview,NULL,NULL
2018,2,Assault,Fairview,NULL,NULL
2018,2,Assault,Fairview,NULL,NULL
2018,2,Assault,Fairview,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Grandview-Woodland,NULL,NULL
2018,2,Assault,Hastings-Sunrise,NULL,NULL
2018,2,Assault,Hastings-Sunrise,NULL,NULL
2018,2,Assault,Hastings-Sunrise,NULL,NULL
2018,2,Assault,Hastings-Sunrise,NULL,NULL
2018,2,Assault,Hastings-Sunrise,NULL,NULL
2018,2,Assault,Hastings-Sunrise,NULL,NULL
2018,2,Assault,Hastings-Sunrise,NULL,NULL
2018,2,Assault,Kensington-Cedar Cottage,NULL,NULL
2018,2,Assault,Kensington-Cedar Cottage,NULL,NULL
2018,2,Assault,Kensington-Cedar Cottage,NULL,NULL
2018,2,Assault,Kensington-Cedar Cottage,NULL,NULL
2018,2,Assault,Kensington-Cedar Cottage,NULL,NULL
2018,2,Assault,Kensington-Cedar Cottage,NULL,NULL
2018,2,Assault,Kensington-Cedar Cottage,NULL,NULL
2018,2,Assault,Kensington-Cedar Cottage,NULL,NULL
2018,2,Assault,Kerrisdale,NULL,NULL
2018,2,Assault,Killarney,NULL,NULL
2018,2,Assault,Kitsilano,NULL,NULL
2018,2,Assault,Kitsilano,NULL,NULL
2018,2,Assault,Kitsilano,NULL,NULL
2018,2,Assault,Kitsilano,NULL,NULL
2018,2,Assault,Kitsilano,NULL,NULL
2018,2,Assault,Marpole,NULL,NULL
2018,2,Assault,Marpole,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Mount Pleasant,NULL,NULL
2018,2,Assault,Oakridge,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Renfrew-Collingwood,NULL,NULL
2018,2,Assault,Riley Park,NULL,NULL
2018,2,Assault,Riley Park,NULL,NULL
2018,2,Assault,Riley Park,NULL,NULL
2018,2,Assault,Riley Park,NULL,NULL
2018,2,Assault,Riley Park,NULL,NULL
2018,2,Assault,Riley Park,NULL,NULL
2018,2,Assault,Shaughnessy,NULL,NULL
2018,2,Assault,Shaughnessy,NULL,NULL
2018,2,Assault,South Cambie,NULL,NULL
2018,2,Assault,Stanley Park,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Strathcona,NULL,NULL
2018,2,Assault,Sunset,NULL,NULL
2018,2,Assault,Sunset,NULL,NULL
2018,2,Assault,Sunset,NULL,NULL
2018,2,Assault,Sunset,NULL,NULL
2018,2,Assault,Sunset,NULL,NULL
2018,2,Assault,Sunset,NULL,NULL
2018,2,Assault,Victoria-Fraserview,NULL,NULL
2018,2,Assault,Victoria-Fraserview,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West End,NULL,NULL
2018,2,Assault,West Point Grey,NULL,NULL
2018,2,Assault,West Point Grey,NULL,NULL
2018,2,Assault,West Point Grey,NULL,NULL
2018,2,B&E-C,Arbutus Ridge,49.23472213905945,-123.16197846149511
2018,2,B&E-C,Arbutus Ridge,49.23683378091164,-123.15556094451726
2018,2,B&E-C,Arbutus Ridge,49.238038465317416,-123.15551877041511
2018,2,B&E-C,Arbutus Ridge,49.25138198433797,-123.15297613186254
2018,2,B&E-C,Central Business District,49.27378977623949,-123.1141168921907
2018,2,B&E-C,Central Business District,49.274339508425065,-123.10008798021603
2018,2,B&E-C,Central Business District,49.27450823685891,-123.10007934851069
2018,2,B&E-C,Central Business District,49.274669594844575,-123.1259841240597
2018,2,B&E-C,Central Business District,49.274669594844575,-123.1259841240597
2018,2,B&E-C,Central Business District,49.27590092521826,-123.11995538237208
2018,2,B&E-C,Central Business District,49.27594953134605,-123.13376975788839
2018,2,B&E-C,Central Business District,49.27601024338628,-123.12201496384564
2018,2,B&E-C,Central Business District,49.27601124138768,-123.12780759854044
2018,2,B&E-C,Central Business District,49.2761098515917,-123.11020595229924
2018,2,B&E-C,Central Business District,49.27611105521838,-123.10149925697442
2018,2,B&E-C,Central Business District,49.276181070657145,-123.11518210813772
2018,2,B&E-C,Central Business District,49.276183003847244,-123.1100655462905
2018,2,B&E-C,Central Business District,49.27683831978121,-123.12290934534931
2018,2,B&E-C,Central Business District,49.276961458223994,-123.11501474249366
2018,2,B&E-C,Central Business District,49.27713942429483,-123.12811355960109
2018,2,B&E-C,Central Business District,49.27760587942973,-123.1274042336201
2018,2,B&E-C,Central Business District,49.277643921645904,-123.11770292273043
2018,2,B&E-C,Central Business District,49.27898530092808,-123.1128083293219
2018,2,B&E-C,Central Business District,49.27991509441022,-123.11056617018873
2018,2,B&E-C,Central Business District,49.28011620823054,-123.12180292510206
2018,2,B&E-C,Central Business District,49.28042831247932,-123.1249093547472
2018,2,B&E-C,Central Business District,49.28094148358246,-123.10712794545483
2018,2,B&E-C,Central Business District,49.28108756653541,-123.10746758666131
2018,2,B&E-C,Central Business District,49.28186960567981,-123.11360589680783
2018,2,B&E-C,Central Business District,49.28196658038031,-123.11683860687548
2018,2,B&E-C,Central Business District,49.28202234455846,-123.10751783692358
2018,2,B&E-C,Central Business District,49.282110049524064,-123.10752730044074
2018,2,B&E-C,Central Business District,49.28211030154984,-123.11103024031632
2018,2,B&E-C,Central Business District,49.28213514552369,-123.11770100577833
2018,2,B&E-C,Central Business District,49.28216792447269,-123.1109405231232
2018,2,B&E-C,Central Business District,49.28228810162181,-123.10843718684036
2018,2,B&E-C,Central Business District,49.28228813265399,-123.10433915824932
2018,2,B&E-C,Central Business District,49.282458402653134,-123.10415536285957
2018,2,B&E-C,Central Business District,49.28252635860801,-123.1181221428289
2018,2,B&E-C,Central Business District,49.282604565490566,-123.10959745666733
2018,2,B&E-C,Central Business District,49.28277465033331,-123.11005315902578
2018,2,B&E-C,Central Business District,49.28286557273464,-123.11864921270652
2018,2,B&E-C,Central Business District,49.283153955054566,-123.12108361204164
2018,2,B&E-C,Central Business District,49.2832566417914,-123.1055845528601
2018,2,B&E-C,Central Business District,49.28327891286448,-123.10392262172189
2018,2,B&E-C,Central Business District,49.28328989531519,-123.11314493307759
2018,2,B&E-C,Central Business District,49.28351933714137,-123.1166476818826
2018,2,B&E-C,Central Business District,49.283534883050265,-123.10923688273536
2018,2,B&E-C,Central Business District,49.28441482356251,-123.11238282767351
2018,2,B&E-C,Central Business District,49.28459562781883,-123.11697241175607
2018,2,B&E-C,Central Business District,49.28494053005006,-123.1153975629486
2018,2,B&E-C,Central Business District,49.28557319851584,-123.11727454782509
2018,2,B&E-C,Central Business District,49.28672225904091,-123.12230531452758
2018,2,B&E-C,Central Business District,49.28862917358624,-123.12200591399117
2018,2,B&E-C,Central Business District,49.28880737272109,-123.12264456947956
2018,2,B&E-C,Central Business District,49.28880737272109,-123.12264456947956
2018,2,B&E-C,Dunbar-Southlands,49.25692460881813,-123.1851901075103
2018,2,B&E-C,Dunbar-Southlands,49.25740662068183,-123.18573965919293
2018,2,B&E-C,Fairview,49.25793486942431,-123.13232497610196
2018,2,B&E-C,Fairview,49.260692361819224,-123.1348151576066
2018,2,B&E-C,Fairview,49.26319329604556,-123.1165484818209
2018,2,B&E-C,Fairview,49.2633467070829,-123.12542273179685
2018,2,B&E-C,Fairview,49.26341474929191,-123.12971081422772
2018,2,B&E-C,Fairview,49.26343257483213,-123.13075408932043
2018,2,B&E-C,Fairview,49.26442474657985,-123.13859518639228
2018,2,B&E-C,Fairview,49.26583654188024,-123.1166551053719
2018,2,B&E-C,Fairview,49.26887771552939,-123.14165924848169
2018,2,B&E-C,Fairview,49.269652971087,-123.13979601498048
2018,2,B&E-C,Grandview-Woodland,49.26328450080303,-123.07689261368004
2018,2,B&E-C,Grandview-Woodland,49.26674813467718,-123.06964013944153
2018,2,B&E-C,Grandview-Woodland,49.26773028205048,-123.06961729483731
2018,2,B&E-C,Grandview-Woodland,49.26775912302077,-123.070618376848
2018,2,B&E-C,Grandview-Woodland,49.26778003724079,-123.07307979325536
2018,2,B&E-C,Grandview-Woodland,49.26877128966159,-123.07335289999524
2018,2,B&E-C,Grandview-Woodland,49.269322057902905,-123.06973780965424
2018,2,B&E-C,Grandview-Woodland,49.270462213513795,-123.0702984658957
2018,2,B&E-C,Grandview-Woodland,49.272085550187164,-123.05919942763099
2018,2,B&E-C,Grandview-Woodland,49.28008807263326,-123.07710935373612
2018,2,B&E-C,Grandview-Woodland,49.280948418270576,-123.0770621664718
2018,2,B&E-C,Grandview-Woodland,49.28214230444561,-123.06125501368682
2018,2,B&E-C,Grandview-Woodland,49.282165006712404,-123.07231126338245
2018,2,B&E-C,Grandview-Woodland,49.28377424749444,-123.07041113819052
2018,2,B&E-C,Hastings-Sunrise,49.26813194218701,-123.04418325203255
2018,2,B&E-C,Hastings-Sunrise,49.27533802815231,-123.04547830698596
2018,2,B&E-C,Hastings-Sunrise,49.28060057454002,-123.05648394983974
2018,2,B&E-C,Kensington-Cedar Cottage,49.24301641642372,-123.0583524435543
2018,2,B&E-C,Kensington-Cedar Cottage,49.24706150872829,-123.06934297697389
2018,2,B&E-C,Kensington-Cedar Cottage,49.24845261520511,-123.07264595076482
2018,2,B&E-C,Kensington-Cedar Cottage,49.24862960596145,-123.0759063617541
2018,2,B&E-C,Kensington-Cedar Cottage,49.25212206077467,-123.07804090856352
2018,2,B&E-C,Kensington-Cedar Cottage,49.25276837041043,-123.08130295593882
2018,2,B&E-C,Kensington-Cedar Cottage,49.25403430202229,-123.08422868700418
2018,2,B&E-C,Kerrisdale,49.234699270310976,-123.1755466025521
2018,2,B&E-C,Killarney,49.20621627291472,-123.03702753820856
2018,2,B&E-C,Killarney,49.20621627291472,-123.03702753820856
2018,2,B&E-C,Killarney,49.207824486053354,-123.0286034002995
2018,2,B&E-C,Kitsilano,49.26234075233874,-123.15381711692876
2018,2,B&E-C,Kitsilano,49.268471061332406,-123.17185721093863
2018,2,B&E-C,Kitsilano,49.26985611876382,-123.15245712342775
2018,2,B&E-C,Kitsilano,49.26985611876382,-123.15245712342775
2018,2,B&E-C,Kitsilano,49.27163739059269,-123.15439480335452
2018,2,B&E-C,Kitsilano,49.27186025365262,-123.16150746320307
2018,2,B&E-C,Kitsilano,49.27262965493325,-123.16055419187113
2018,2,B&E-C,Kitsilano,49.275915477488525,-123.14175424925996
2018,2,B&E-C,Marpole,49.21044262884169,-123.11605580293319
2018,2,B&E-C,Marpole,49.217199459291,-123.13043372010168
2018,2,B&E-C,Mount Pleasant,49.25770121102929,-123.1012464187387
2018,2,B&E-C,Mount Pleasant,49.261125654179736,-123.09869944960133
2018,2,B&E-C,Mount Pleasant,49.2620202907614,-123.09898953997633
2018,2,B&E-C,Mount Pleasant,49.26291378477868,-123.10251631414393
2018,2,B&E-C,Mount Pleasant,49.26291902804834,-123.09976238509562
2018,2,B&E-C,Mount Pleasant,49.26337338960874,-123.0884685346935
2018,2,B&E-C,Mount Pleasant,49.26337975347956,-123.0786991868283
2018,2,B&E-C,Mount Pleasant,49.26381977376056,-123.10552286340464
2018,2,B&E-C,Mount Pleasant,49.26439308994517,-123.10953258578208
2018,2,B&E-C,Mount Pleasant,49.26497594112221,-123.11467914987051
2018,2,B&E-C,Mount Pleasant,49.26547332345086,-123.10191347395406
2018,2,B&E-C,Mount Pleasant,49.2664477417494,-123.10428999229994
2018,2,B&E-C,Mount Pleasant,49.26654362515753,-123.10985871581241
2018,2,B&E-C,Mount Pleasant,49.266586640832784,-123.11235473895178
2018,2,B&E-C,Mount Pleasant,49.26663815159225,-123.11058534596162
2018,2,B&E-C,Mount Pleasant,49.26861821600293,-123.10086837324542
2018,2,B&E-C,Mount Pleasant,49.26861821600293,-123.10086837324542
2018,2,B&E-C,Mount Pleasant,49.26973886614145,-123.09987983519713
2018,2,B&E-C,Mount Pleasant,49.27114043369544,-123.10669711724451
2018,2,B&E-C,Mount Pleasant,49.27146886458624,-123.10229365142399
2018,2,B&E-C,Oakridge,49.22908525379042,-123.11617728080476
2018,2,B&E-C,Renfrew-Collingwood,49.23351209480379,-123.03640626104563
2018,2,B&E-C,Renfrew-Collingwood,49.235389033066184,-123.02798424235593
2018,2,B&E-C,Renfrew-Collingwood,49.23614897922917,-123.04417936462677
2018,2,B&E-C,Renfrew-Collingwood,49.237115568316746,-123.03186909185825
2018,2,B&E-C,Renfrew-Collingwood,49.239714228213984,-123.0489462165661
2018,2,B&E-C,Renfrew-Collingwood,49.24039166507937,-123.03235256488111
2018,2,B&E-C,Renfrew-Collingwood,49.24150241722497,-123.05744772121575
2018,2,B&E-C,Renfrew-Collingwood,49.24153460967271,-123.05742000405458
2018,2,B&E-C,Renfrew-Collingwood,49.243307869268364,-123.04328074462484
2018,2,B&E-C,Renfrew-Collingwood,49.257501732854955,-123.05251571708139
2018,2,B&E-C,Riley Park,49.23925836449086,-123.10272140332779
2018,2,B&E-C,Riley Park,49.241959398562074,-123.10172976220458
2018,2,B&E-C,Riley Park,49.25026414204139,-123.0983117111807
2018,2,B&E-C,Riley Park,49.25636628540317,-123.09005809382757
2018,2,B&E-C,Shaughnessy,49.23450452001153,-123.13030141202024
2018,2,B&E-C,Shaughnessy,49.25084983543301,-123.12773238293823
2018,2,B&E-C,South Cambie,49.23454058577943,-123.12799274742795
2018,2,B&E-C,South Cambie,49.23739328756308,-123.11944258074057
2018,2,B&E-C,South Cambie,49.25408278007467,-123.11526830166822
2018,2,B&E-C,Strathcona,49.27098801004549,-123.08272085025605
2018,2,B&E-C,Strathcona,49.278593308044336,-123.09854990448008
2018,2,B&E-C,Strathcona,49.28031068848041,-123.09337601964822
2018,2,B&E-C,Strathcona,49.28037540720983,-123.09722790792718
2018,2,B&E-C,Strathcona,49.28080918950683,-123.0973191107674
2018,2,B&E-C,Strathcona,49.28085473852743,-123.09963050714678
2018,2,B&E-C,Strathcona,49.280958107391406,-123.09548073483384
2018,2,B&E-C,Strathcona,49.2812757542671,-123.0977228804989
2018,2,B&E-C,Strathcona,49.282342055553436,-123.08002102651835
2018,2,B&E-C,Strathcona,49.28413229078409,-123.09888944741466
2018,2,B&E-C,Sunset,49.21185974833074,-123.0911383617517
2018,2,B&E-C,Victoria-Fraserview,49.23062500374921,-123.06562496809207
2018,2,B&E-C,West End,49.279216120894944,-123.13166570723419
2018,2,B&E-C,West End,49.28028346548365,-123.12746066818804
2018,2,B&E-C,West End,49.28028346548365,-123.12746066818804
2018,2,B&E-C,West End,49.28165839584647,-123.13348489161318
2018,2,B&E-C,West End,49.28260972709219,-123.13689148617921
2018,2,B&E-C,West End,49.283544829313584,-123.12330152584617
2018,2,B&E-C,West End,49.28458937202455,-123.12495153237364
2018,2,B&E-C,West End,49.284819460798644,-123.12460219470593
2018,2,B&E-C,West End,49.284983368718336,-123.14059317070897
2018,2,B&E-C,West End,49.28512729372037,-123.1314606496402
2018,2,B&E-C,West End,49.285888941109036,-123.13978318494247
2018,2,B&E-C,West End,49.28652421203636,-123.12789334481901
2018,2,B&E-C,West End,49.286635415754176,-123.13232559286021
2018,2,B&E-C,West End,49.28699975251633,-123.12862355356378
2018,2,B&E-C,West End,49.28736289626569,-123.13993179880853
2018,2,B&E-C,West End,49.28759819039641,-123.1295439358313
2018,2,B&E-C,West End,49.28762385316593,-123.14016129569387
2018,2,B&E-C,West End,49.28817412578055,-123.14035891277936
2018,2,B&E-C,West End,49.288205270444955,-123.14105717937332
2018,2,B&E-C,West End,49.288450450898885,-123.13994372994425
2018,2,B&E-C,West End,49.288450450898885,-123.13994372994425
2018,2,B&E-C,West End,49.28893062131374,-123.1314437150563
2018,2,B&E-C,West End,49.28976980742324,-123.1381035317404
2018,2,B&E-C,West End,49.290133699631554,-123.13446312939168
2018,2,B&E-C,West End,49.29054708632237,-123.13391438099558
2018,2,B&E-C,West End,49.290854853993196,-123.14298034029635
2018,2,B&E-C,West End,49.291595011101606,-123.13521305211283
2018,2,B&E-C,West End,49.29185815815497,-123.1349923707038
2018,2,B&E-C,West End,49.29263540569534,-123.13958904916629
2018,2,B&E-C,West End,49.2936924949833,-123.13682544602645
2018,2,B&E-C,West End,49.2936924949833,-123.13682544602645
2018,2,B&E-C,West End,49.29403069433858,-123.13730228410708
2018,2,B&E-C,West End,49.2940373089653,-123.13729203305208
2018,2,B&E-C,West Point Grey,49.26354998437532,-123.18690918579173
2018,2,B&E-R/O,Arbutus Ridge,49.23731109300084,-123.15780082981242
